Source,Target,Weight,Type
65,259,0.3725,Undirected
65,356,0.1611,Undirected
65,413,0.787,Undirected
65,414,0.7823,Undirected
65,415,0.7795,Undirected
65,575,0.1883,Undirected
65,576,0.1792,Undirected
66,67,0.9104,Undirected
66,68,0.7014,Undirected
66,254,0.1631,Undirected
66,255,0.23,Undirected
66,256,0.1657,Undirected
66,259,0.3035,Undirected
66,413,0.8723,Undirected
66,414,0.8525,Undirected
66,415,0.8078,Undirected
66,575,0.1658,Undirected
67,68,0.6944,Undirected
67,254,0.1615,Undirected
67,255,0.1665,Undirected
67,256,0.2379,Undirected
67,259,0.2948,Undirected
67,413,0.8696,Undirected
67,414,0.9091,Undirected
67,415,0.8286,Undirected
67,575,0.1605,Undirected
68,254,0.1819,Undirected
68,259,0.3535,Undirected
68,356,0.1563,Undirected
68,413,0.7433,Undirected
68,414,0.7393,Undirected
68,415,0.7246,Undirected
68,575,0.1827,Undirected
68,576,0.1895,Undirected
69,83,0.8101,Undirected
69,84,0.836,Undirected
69,87,0.7185,Undirected
69,108,0.722,Undirected
69,112,0.7278,Undirected
69,116,0.2549,Undirected
69,151,0.6816,Undirected
69,157,0.6138,Undirected
69,159,0.2396,Undirected
69,162,0.5871,Undirected
69,164,0.767,Undirected
69,167,0.684,Undirected
69,168,0.5852,Undirected
69,202,0.8779,Undirected
69,262,0.8432,Undirected
69,273,0.6909,Undirected
69,284,0.6213,Undirected
69,305,0.5897,Undirected
69,340,0.1963,Undirected
69,500,0.7059,Undirected
69,535,0.7642,Undirected
69,631,0.3623,Undirected
70,113,0.4509,Undirected
70,114,0.3008,Undirected
70,169,0.194,Undirected
70,170,0.1793,Undirected
70,209,0.1648,Undirected
70,264,0.2031,Undirected
70,265,0.1531,Undirected
70,270,0.151,Undirected
70,280,0.1597,Undirected
